('Time: ', '2017-04-29 08:07:58.421200', ' Temperature: ', 79.036000000000001)
('Time: ', '2017-04-29 08:07:58.421200', ' Humidity :', 35.219999999999999)
('Time: ', '2017-04-29 08:07:58.421200', ' Pressure:', 1011.051)
('Time: ', '2017-04-29 08:08:59.061525', ' Temperature: ', 79.170000000000016)
('Time: ', '2017-04-29 08:08:59.061525', ' Humidity :', 35.073999999999998)
('Time: ', '2017-04-29 08:08:59.061525', ' Pressure:', 1011.073)
('Time: ', '2017-04-29 08:09:59.701707', ' Temperature: ', 79.335999999999999)
('Time: ', '2017-04-29 08:09:59.701707', ' Humidity :', 35.578000000000003)
('Time: ', '2017-04-29 08:09:59.701707', ' Pressure:', 1011.0309999999999)
('Time: ', '2017-04-29 08:11:00.342120', ' Temperature: ', 79.381)
('Time: ', '2017-04-29 08:11:00.342120', ' Humidity :', 35.885000000000005)
('Time: ', '2017-04-29 08:11:00.342120', ' Pressure:', 1010.999)
('Time: ', '2017-04-29 08:12:00.983312', ' Temperature: ', 79.382999999999996)
('Time: ', '2017-04-29 08:12:00.983312', ' Humidity :', 35.170000000000002)
('Time: ', '2017-04-29 08:12:00.983312', ' Pressure:', 1011.0360000000001)
('Time: ', '2017-04-29 08:13:01.591929', ' Temperature: ', 79.586000000000013)
('Time: ', '2017-04-29 08:13:01.591929', ' Humidity :', 35.394000000000005)
('Time: ', '2017-04-29 08:13:01.591929', ' Pressure:', 1011.051)
('Time: ', '2017-04-29 08:14:02.232815', ' Temperature: ', 79.664000000000016)
('Time: ', '2017-04-29 08:14:02.232815', ' Humidity :', 35.596999999999994)
('Time: ', '2017-04-29 08:14:02.232815', ' Pressure:', 1011.0200000000001)
('Time: ', '2017-04-29 08:15:02.873174', ' Temperature: ', 79.629000000000005)
('Time: ', '2017-04-29 08:15:02.873174', ' Humidity :', 35.620000000000012)
('Time: ', '2017-04-29 08:15:02.873174', ' Pressure:', 1011.119)
('Time: ', '2017-04-29 08:16:03.514315', ' Temperature: ', 79.665000000000006)
('Time: ', '2017-04-29 08:16:03.514315', ' Humidity :', 35.318999999999996)
('Time: ', '2017-04-29 08:16:03.514315', ' Pressure:', 1011.0619999999999)
('Time: ', '2017-04-29 08:17:04.126544', ' Temperature: ', 79.775999999999996)
('Time: ', '2017-04-29 08:17:04.126544', ' Humidity :', 35.022999999999996)
('Time: ', '2017-04-29 08:17:04.126544', ' Pressure:', 1011.1110000000001)
('Time: ', '2017-04-29 08:18:04.738885', ' Temperature: ', 79.91100000000003)
('Time: ', '2017-04-29 08:18:04.738885', ' Humidity :', 35.161999999999999)
('Time: ', '2017-04-29 08:18:04.738885', ' Pressure:', 1011.057)
('Time: ', '2017-04-29 08:19:05.354183', ' Temperature: ', 79.938000000000017)
('Time: ', '2017-04-29 08:19:05.354183', ' Humidity :', 35.424000000000007)
('Time: ', '2017-04-29 08:19:05.354183', ' Pressure:', 1011.0439999999999)
('Time: ', '2017-04-29 08:20:05.966435', ' Temperature: ', 79.914000000000001)
('Time: ', '2017-04-29 08:20:05.966435', ' Humidity :', 35.327999999999996)
('Time: ', '2017-04-29 08:20:05.966435', ' Pressure:', 1010.918)
('Time: ', '2017-04-29 08:21:06.578652', ' Temperature: ', 79.916999999999987)
('Time: ', '2017-04-29 08:21:06.578652', ' Humidity :', 34.917000000000002)
('Time: ', '2017-04-29 08:21:06.578652', ' Pressure:', 1011.0220000000002)
('Time: ', '2017-04-29 08:22:07.219923', ' Temperature: ', 79.902000000000001)
('Time: ', '2017-04-29 08:22:07.219923', ' Humidity :', 35.07)
('Time: ', '2017-04-29 08:22:07.219923', ' Pressure:', 1011.043)
('Time: ', '2017-04-29 08:23:07.860347', ' Temperature: ', 79.899000000000015)
('Time: ', '2017-04-29 08:23:07.860347', ' Humidity :', 34.922000000000004)
('Time: ', '2017-04-29 08:23:07.860347', ' Pressure:', 1010.997)
('Time: ', '2017-04-29 08:24:08.500697', ' Temperature: ', 79.997)
('Time: ', '2017-04-29 08:24:08.500697', ' Humidity :', 35.031999999999996)
('Time: ', '2017-04-29 08:24:08.500697', ' Pressure:', 1011.0060000000001)
('Time: ', '2017-04-29 08:25:09.142940', ' Temperature: ', 80.121000000000009)
('Time: ', '2017-04-29 08:25:09.142940', ' Humidity :', 35.158999999999999)
('Time: ', '2017-04-29 08:25:09.142940', ' Pressure:', 1010.9950000000001)
('Time: ', '2017-04-29 08:26:09.783234', ' Temperature: ', 80.139999999999986)
('Time: ', '2017-04-29 08:26:09.783234', ' Humidity :', 35.237999999999992)
('Time: ', '2017-04-29 08:26:09.783234', ' Pressure:', 1011.0070000000002)
('Time: ', '2017-04-29 08:27:10.424658', ' Temperature: ', 80.119)
('Time: ', '2017-04-29 08:27:10.424658', ' Humidity :', 35.215999999999994)
('Time: ', '2017-04-29 08:27:10.424658', ' Pressure:', 1010.807)
('Time: ', '2017-04-29 08:28:11.036934', ' Temperature: ', 80.174999999999997)
('Time: ', '2017-04-29 08:28:11.036934', ' Humidity :', 35.222999999999999)
('Time: ', '2017-04-29 08:28:11.036934', ' Pressure:', 1010.6890000000003)
('Time: ', '2017-04-29 08:29:11.649176', ' Temperature: ', 80.209999999999994)
('Time: ', '2017-04-29 08:29:11.649176', ' Humidity :', 35.286000000000001)
('Time: ', '2017-04-29 08:29:11.649176', ' Pressure:', 1010.74)
('Time: ', '2017-04-29 08:30:12.289522', ' Temperature: ', 80.245000000000005)
('Time: ', '2017-04-29 08:30:12.289522', ' Humidity :', 35.545000000000002)
('Time: ', '2017-04-29 08:30:12.289522', ' Pressure:', 1010.71)
('Time: ', '2017-04-29 08:31:12.931451', ' Temperature: ', 80.227000000000018)
('Time: ', '2017-04-29 08:31:12.931451', ' Humidity :', 35.281000000000006)
('Time: ', '2017-04-29 08:31:12.931451', ' Pressure:', 1010.7369999999999)
('Time: ', '2017-04-29 08:32:13.571893', ' Temperature: ', 80.215000000000003)
('Time: ', '2017-04-29 08:32:13.571893', ' Humidity :', 35.008000000000003)
('Time: ', '2017-04-29 08:32:13.571893', ' Pressure:', 1010.7139999999999)
('Time: ', '2017-04-29 08:33:14.213926', ' Temperature: ', 80.27600000000001)
('Time: ', '2017-04-29 08:33:14.213926', ' Humidity :', 35.284000000000006)
('Time: ', '2017-04-29 08:33:14.213926', ' Pressure:', 1010.6369999999999)
('Time: ', '2017-04-29 08:34:14.854433', ' Temperature: ', 80.322000000000003)
('Time: ', '2017-04-29 08:34:14.854433', ' Humidity :', 35.705000000000005)
('Time: ', '2017-04-29 08:34:14.854433', ' Pressure:', 1010.6220000000001)
('Time: ', '2017-04-29 08:35:15.466795', ' Temperature: ', 80.406000000000006)
('Time: ', '2017-04-29 08:35:15.466795', ' Humidity :', 35.273000000000003)
('Time: ', '2017-04-29 08:35:15.466795', ' Pressure:', 1010.6600000000001)
('Time: ', '2017-04-29 08:36:16.079873', ' Temperature: ', 80.396000000000001)
('Time: ', '2017-04-29 08:36:16.079873', ' Humidity :', 35.087999999999994)
('Time: ', '2017-04-29 08:36:16.079873', ' Pressure:', 1010.6699999999998)
('Time: ', '2017-04-29 08:37:16.720110', ' Temperature: ', 80.442999999999998)
('Time: ', '2017-04-29 08:37:16.720110', ' Humidity :', 35.204999999999998)
('Time: ', '2017-04-29 08:37:16.720110', ' Pressure:', 1010.5279999999999)
('Time: ', '2017-04-29 08:38:17.360515', ' Temperature: ', 80.477000000000004)
('Time: ', '2017-04-29 08:38:17.360515', ' Humidity :', 36.124000000000002)
('Time: ', '2017-04-29 08:38:17.360515', ' Pressure:', 1010.537)
('Time: ', '2017-04-29 08:39:17.954721', ' Temperature: ', 80.614999999999981)
('Time: ', '2017-04-29 08:39:17.954721', ' Humidity :', 35.414000000000001)
('Time: ', '2017-04-29 08:39:17.954721', ' Pressure:', 1010.5719999999999)
('Time: ', '2017-04-29 08:40:18.567075', ' Temperature: ', 80.516000000000005)
('Time: ', '2017-04-29 08:40:18.567075', ' Humidity :', 35.875000000000007)
('Time: ', '2017-04-29 08:40:18.567075', ' Pressure:', 1010.5569999999998)
('Time: ', '2017-04-29 08:41:19.179309', ' Temperature: ', 80.592000000000013)
('Time: ', '2017-04-29 08:41:19.179309', ' Humidity :', 35.611999999999995)
('Time: ', '2017-04-29 08:41:19.179309', ' Pressure:', 1010.5899999999999)
('Time: ', '2017-04-29 08:42:19.819601', ' Temperature: ', 80.685000000000016)
('Time: ', '2017-04-29 08:42:19.819601', ' Humidity :', 35.262999999999998)
('Time: ', '2017-04-29 08:42:19.819601', ' Pressure:', 1010.7299999999999)
('Time: ', '2017-04-29 08:43:20.460259', ' Temperature: ', 80.756999999999991)
('Time: ', '2017-04-29 08:43:20.460259', ' Humidity :', 34.882999999999996)
('Time: ', '2017-04-29 08:43:20.460259', ' Pressure:', 1010.619)
('Time: ', '2017-04-29 08:44:21.100681', ' Temperature: ', 80.664999999999992)
('Time: ', '2017-04-29 08:44:21.100681', ' Humidity :', 35.466999999999999)
('Time: ', '2017-04-29 08:44:21.100681', ' Pressure:', 1010.6269999999998)
('Time: ', '2017-04-29 08:45:21.741031', ' Temperature: ', 80.692000000000007)
('Time: ', '2017-04-29 08:45:21.741031', ' Humidity :', 35.517999999999994)
('Time: ', '2017-04-29 08:45:21.741031', ' Pressure:', 1010.585)
('Time: ', '2017-04-29 08:46:22.383198', ' Temperature: ', 80.807999999999993)
('Time: ', '2017-04-29 08:46:22.383198', ' Humidity :', 35.444000000000003)
('Time: ', '2017-04-29 08:46:22.383198', ' Pressure:', 1010.609)
('Time: ', '2017-04-29 08:47:23.023510', ' Temperature: ', 80.632999999999996)
('Time: ', '2017-04-29 08:47:23.023510', ' Humidity :', 35.596000000000004)
('Time: ', '2017-04-29 08:47:23.023510', ' Pressure:', 1010.518)
('Time: ', '2017-04-29 08:48:23.664170', ' Temperature: ', 80.649000000000001)
('Time: ', '2017-04-29 08:48:23.664170', ' Humidity :', 35.436999999999998)
('Time: ', '2017-04-29 08:48:23.664170', ' Pressure:', 1010.5289999999999)
('Time: ', '2017-04-29 08:49:24.304498', ' Temperature: ', 80.754000000000005)
('Time: ', '2017-04-29 08:49:24.304498', ' Humidity :', 35.399999999999991)
('Time: ', '2017-04-29 08:49:24.304498', ' Pressure:', 1010.5599999999998)
('Time: ', '2017-04-29 08:50:24.916670', ' Temperature: ', 80.688000000000017)
('Time: ', '2017-04-29 08:50:24.916670', ' Humidity :', 35.748000000000005)
('Time: ', '2017-04-29 08:50:24.916670', ' Pressure:', 1010.641)
('Time: ', '2017-04-29 08:51:25.529066', ' Temperature: ', 80.760000000000005)
('Time: ', '2017-04-29 08:51:25.529066', ' Humidity :', 35.950000000000003)
('Time: ', '2017-04-29 08:51:25.529066', ' Pressure:', 1010.5890000000002)
('Time: ', '2017-04-29 08:52:26.170962', ' Temperature: ', 80.777000000000001)
('Time: ', '2017-04-29 08:52:26.170962', ' Humidity :', 35.547000000000004)
('Time: ', '2017-04-29 08:52:26.170962', ' Pressure:', 1010.6109999999999)
('Time: ', '2017-04-29 08:53:26.811214', ' Temperature: ', 80.924000000000021)
('Time: ', '2017-04-29 08:53:26.811214', ' Humidity :', 35.873000000000005)
('Time: ', '2017-04-29 08:53:26.811214', ' Pressure:', 1010.6179999999998)
('Time: ', '2017-04-29 08:54:27.452392', ' Temperature: ', 80.843999999999994)
('Time: ', '2017-04-29 08:54:27.452392', ' Humidity :', 36.036999999999992)
('Time: ', '2017-04-29 08:54:27.452392', ' Pressure:', 1010.4300000000001)
('Time: ', '2017-04-29 08:55:28.092773', ' Temperature: ', 80.847999999999999)
('Time: ', '2017-04-29 08:55:28.092773', ' Humidity :', 35.617999999999995)
('Time: ', '2017-04-29 08:55:28.092773', ' Pressure:', 1010.26)
('Time: ', '2017-04-29 08:56:28.733331', ' Temperature: ', 80.897000000000006)
('Time: ', '2017-04-29 08:56:28.733331', ' Humidity :', 35.863)
('Time: ', '2017-04-29 08:56:28.733331', ' Pressure:', 1010.2080000000002)
('Time: ', '2017-04-29 08:57:29.373632', ' Temperature: ', 80.844999999999999)
('Time: ', '2017-04-29 08:57:29.373632', ' Humidity :', 35.977999999999994)
('Time: ', '2017-04-29 08:57:29.373632', ' Pressure:', 1010.1970000000001)
('Time: ', '2017-04-29 08:58:29.954682', ' Temperature: ', 81.035000000000011)
('Time: ', '2017-04-29 08:58:29.954682', ' Humidity :', 36.312000000000005)
('Time: ', '2017-04-29 08:58:29.954682', ' Pressure:', 1010.1629999999999)
('Time: ', '2017-04-29 08:59:30.567026', ' Temperature: ', 80.994)
('Time: ', '2017-04-29 08:59:30.567026', ' Humidity :', 36.021000000000001)
('Time: ', '2017-04-29 08:59:30.567026', ' Pressure:', 1010.0809999999999)
('Time: ', '2017-04-29 09:00:31.179255', ' Temperature: ', 80.897000000000006)
('Time: ', '2017-04-29 09:00:31.179255', ' Humidity :', 35.958999999999996)
('Time: ', '2017-04-29 09:00:31.179255', ' Pressure:', 1009.9950000000001)
('Time: ', '2017-04-29 09:01:31.819681', ' Temperature: ', 81.018000000000001)
('Time: ', '2017-04-29 09:01:31.819681', ' Humidity :', 35.903000000000006)
('Time: ', '2017-04-29 09:01:31.819681', ' Pressure:', 1009.7560000000001)
('Time: ', '2017-04-29 09:02:32.460099', ' Temperature: ', 80.986999999999995)
('Time: ', '2017-04-29 09:02:32.460099', ' Humidity :', 36.500999999999998)
('Time: ', '2017-04-29 09:02:32.460099', ' Pressure:', 1009.6050000000001)
('Time: ', '2017-04-29 09:03:33.100470', ' Temperature: ', 80.931000000000012)
('Time: ', '2017-04-29 09:03:33.100470', ' Humidity :', 36.019999999999996)
('Time: ', '2017-04-29 09:03:33.100470', ' Pressure:', 1009.3430000000001)
('Time: ', '2017-04-29 09:04:33.740845', ' Temperature: ', 81.015999999999991)
('Time: ', '2017-04-29 09:04:33.740845', ' Humidity :', 36.315999999999995)
('Time: ', '2017-04-29 09:04:33.740845', ' Pressure:', 1009.251)
('Time: ', '2017-04-29 09:05:34.381042', ' Temperature: ', 81.087000000000018)
('Time: ', '2017-04-29 09:05:34.381042', ' Humidity :', 36.582000000000001)
('Time: ', '2017-04-29 09:05:34.381042', ' Pressure:', 1009.2349999999999)
('Time: ', '2017-04-29 09:06:35.021561', ' Temperature: ', 81.022999999999996)
('Time: ', '2017-04-29 09:06:35.021561', ' Humidity :', 36.328999999999994)
('Time: ', '2017-04-29 09:06:35.021561', ' Pressure:', 1009.0960000000001)
('Time: ', '2017-04-29 09:07:35.662004', ' Temperature: ', 81.205999999999989)
('Time: ', '2017-04-29 09:07:35.662004', ' Humidity :', 36.253)
('Time: ', '2017-04-29 09:07:35.662004', ' Pressure:', 1009.1289999999999)
('Time: ', '2017-04-29 09:08:36.302367', ' Temperature: ', 81.11699999999999)
('Time: ', '2017-04-29 09:08:36.302367', ' Humidity :', 36.317)
('Time: ', '2017-04-29 09:08:36.302367', ' Pressure:', 1009.1950000000001)
('Time: ', '2017-04-29 09:09:36.943573', ' Temperature: ', 80.963000000000008)
('Time: ', '2017-04-29 09:09:36.943573', ' Humidity :', 36.482999999999997)
('Time: ', '2017-04-29 09:09:36.943573', ' Pressure:', 1009.1369999999999)
('Time: ', '2017-04-29 09:10:37.584086', ' Temperature: ', 81.046999999999983)
('Time: ', '2017-04-29 09:10:37.584086', ' Humidity :', 36.185000000000002)
('Time: ', '2017-04-29 09:10:37.584086', ' Pressure:', 1009.2809999999997)
('Time: ', '2017-04-29 09:11:38.224453', ' Temperature: ', 81.055999999999997)
('Time: ', '2017-04-29 09:11:38.224453', ' Humidity :', 36.253)
('Time: ', '2017-04-29 09:11:38.224453', ' Pressure:', 1009.249)
('Time: ', '2017-04-29 09:12:38.836752', ' Temperature: ', 80.954000000000008)
('Time: ', '2017-04-29 09:12:38.836752', ' Humidity :', 36.637999999999991)
('Time: ', '2017-04-29 09:12:38.836752', ' Pressure:', 1009.2449999999999)
('Time: ', '2017-04-29 09:13:39.448927', ' Temperature: ', 81.113)
('Time: ', '2017-04-29 09:13:39.448927', ' Humidity :', 36.333999999999996)
('Time: ', '2017-04-29 09:13:39.448927', ' Pressure:', 1009.3889999999999)
('Time: ', '2017-04-29 09:14:40.090962', ' Temperature: ', 81.10199999999999)
('Time: ', '2017-04-29 09:14:40.090962', ' Humidity :', 36.506)
('Time: ', '2017-04-29 09:14:40.090962', ' Pressure:', 1009.4630000000001)
('Time: ', '2017-04-29 09:15:40.731265', ' Temperature: ', 81.178000000000026)
('Time: ', '2017-04-29 09:15:40.731265', ' Humidity :', 36.442)
('Time: ', '2017-04-29 09:15:40.731265', ' Pressure:', 1009.6369999999999)
('Time: ', '2017-04-29 09:16:41.371555', ' Temperature: ', 81.11099999999999)
('Time: ', '2017-04-29 09:16:41.371555', ' Humidity :', 36.869999999999997)
('Time: ', '2017-04-29 09:16:41.371555', ' Pressure:', 1009.8380000000001)
('Time: ', '2017-04-29 09:17:41.954684', ' Temperature: ', 81.085999999999984)
('Time: ', '2017-04-29 09:17:41.954684', ' Humidity :', 36.18)
('Time: ', '2017-04-29 09:17:41.954684', ' Pressure:', 1009.635)
('Time: ', '2017-04-29 09:18:42.543186', ' Temperature: ', 81.099999999999994)
('Time: ', '2017-04-29 09:18:42.543186', ' Humidity :', 36.698)
('Time: ', '2017-04-29 09:18:42.543186', ' Pressure:', 1009.4579999999999)
('Time: ', '2017-04-29 09:19:43.183560', ' Temperature: ', 81.100000000000009)
('Time: ', '2017-04-29 09:19:43.183560', ' Humidity :', 36.977999999999994)
('Time: ', '2017-04-29 09:19:43.183560', ' Pressure:', 1009.472)
('Time: ', '2017-04-29 09:20:43.824134', ' Temperature: ', 81.243000000000009)
('Time: ', '2017-04-29 09:20:43.824134', ' Humidity :', 36.593000000000004)
('Time: ', '2017-04-29 09:20:43.824134', ' Pressure:', 1009.2610000000001)
('Time: ', '2017-04-29 09:21:44.436366', ' Temperature: ', 81.202000000000012)
('Time: ', '2017-04-29 09:21:44.436366', ' Humidity :', 36.603999999999999)
('Time: ', '2017-04-29 09:21:44.436366', ' Pressure:', 1009.0609999999997)
('Time: ', '2017-04-29 09:22:45.048743', ' Temperature: ', 81.183000000000007)
('Time: ', '2017-04-29 09:22:45.048743', ' Humidity :', 36.700000000000003)
('Time: ', '2017-04-29 09:22:45.048743', ' Pressure:', 1009.133)
('Time: ', '2017-04-29 09:23:45.690712', ' Temperature: ', 81.22399999999999)
('Time: ', '2017-04-29 09:23:45.690712', ' Humidity :', 36.923999999999999)
('Time: ', '2017-04-29 09:23:45.690712', ' Pressure:', 1009.1950000000003)
('Time: ', '2017-04-29 09:24:46.330931', ' Temperature: ', 81.259999999999977)
('Time: ', '2017-04-29 09:24:46.330931', ' Humidity :', 36.700999999999993)
('Time: ', '2017-04-29 09:24:46.330931', ' Pressure:', 1009.3300000000002)
('Time: ', '2017-04-29 09:25:46.965232', ' Temperature: ', 81.295000000000016)
('Time: ', '2017-04-29 09:25:46.965232', ' Humidity :', 36.715999999999994)
('Time: ', '2017-04-29 09:25:46.965232', ' Pressure:', 1008.9839999999998)
('Time: ', '2017-04-29 09:26:47.543183', ' Temperature: ', 81.27000000000001)
('Time: ', '2017-04-29 09:26:47.543183', ' Humidity :', 36.928999999999995)
('Time: ', '2017-04-29 09:26:47.543183', ' Pressure:', 1008.985)
('Time: ', '2017-04-29 09:27:48.183606', ' Temperature: ', 81.410000000000011)
('Time: ', '2017-04-29 09:27:48.183606', ' Humidity :', 35.873000000000005)
('Time: ', '2017-04-29 09:27:48.183606', ' Pressure:', 1008.5709999999999)
('Time: ', '2017-04-29 09:28:48.824372', ' Temperature: ', 81.316000000000003)
('Time: ', '2017-04-29 09:28:48.824372', ' Humidity :', 36.272999999999996)
('Time: ', '2017-04-29 09:28:48.824372', ' Pressure:', 1008.3990000000001)
('Time: ', '2017-04-29 09:29:49.437499', ' Temperature: ', 81.453999999999994)
('Time: ', '2017-04-29 09:29:49.437499', ' Humidity :', 36.603999999999999)
('Time: ', '2017-04-29 09:29:49.437499', ' Pressure:', 1008.1050000000001)
('Time: ', '2017-04-29 09:30:50.049597', ' Temperature: ', 81.38000000000001)
('Time: ', '2017-04-29 09:30:50.049597', ' Humidity :', 36.962000000000003)
('Time: ', '2017-04-29 09:30:50.049597', ' Pressure:', 1008.024)
('Time: ', '2017-04-29 09:31:50.690046', ' Temperature: ', 81.400999999999996)
('Time: ', '2017-04-29 09:31:50.690046', ' Humidity :', 36.615000000000002)
('Time: ', '2017-04-29 09:31:50.690046', ' Pressure:', 1007.7819999999999)
('Time: ', '2017-04-29 09:32:51.330287', ' Temperature: ', 81.378999999999991)
('Time: ', '2017-04-29 09:32:51.330287', ' Humidity :', 36.647000000000006)
('Time: ', '2017-04-29 09:32:51.330287', ' Pressure:', 1007.4799999999999)
('Time: ', '2017-04-29 09:33:51.954667', ' Temperature: ', 81.424000000000007)
('Time: ', '2017-04-29 09:33:51.954667', ' Humidity :', 36.817999999999998)
('Time: ', '2017-04-29 09:33:51.954667', ' Pressure:', 1007.4440000000001)
('Time: ', '2017-04-29 09:34:52.543279', ' Temperature: ', 81.477000000000004)
('Time: ', '2017-04-29 09:34:52.543279', ' Humidity :', 36.691999999999993)
('Time: ', '2017-04-29 09:34:52.543279', ' Pressure:', 1007.4590000000001)
('Time: ', '2017-04-29 09:35:53.183510', ' Temperature: ', 81.371000000000009)
('Time: ', '2017-04-29 09:35:53.183510', ' Humidity :', 37.186000000000007)
('Time: ', '2017-04-29 09:35:53.183510', ' Pressure:', 1007.5689999999998)
('Time: ', '2017-04-29 09:36:53.824202', ' Temperature: ', 81.396000000000001)
('Time: ', '2017-04-29 09:36:53.824202', ' Humidity :', 37.009)
('Time: ', '2017-04-29 09:36:53.824202', ' Pressure:', 1007.8129999999999)
('Time: ', '2017-04-29 09:37:54.436469', ' Temperature: ', 81.347999999999999)
('Time: ', '2017-04-29 09:37:54.436469', ' Humidity :', 36.978000000000009)
('Time: ', '2017-04-29 09:37:54.436469', ' Pressure:', 1008.1609999999998)
('Time: ', '2017-04-29 09:38:55.048832', ' Temperature: ', 81.433000000000007)
('Time: ', '2017-04-29 09:38:55.048832', ' Humidity :', 37.321000000000005)
('Time: ', '2017-04-29 09:38:55.048832', ' Pressure:', 1008.396)
('Time: ', '2017-04-29 09:39:55.631304', ' Temperature: ', 81.420999999999992)
('Time: ', '2017-04-29 09:39:55.631304', ' Humidity :', 37.033999999999999)
('Time: ', '2017-04-29 09:39:55.631304', ' Pressure:', 1008.3460000000001)
('Time: ', '2017-04-29 09:40:56.271963', ' Temperature: ', 81.514999999999986)
('Time: ', '2017-04-29 09:40:56.271963', ' Humidity :', 37.119999999999997)
('Time: ', '2017-04-29 09:40:56.271963', ' Pressure:', 1008.259)
('Time: ', '2017-04-29 09:41:56.912251', ' Temperature: ', 81.527000000000001)
('Time: ', '2017-04-29 09:41:56.912251', ' Humidity :', 36.927)
('Time: ', '2017-04-29 09:41:56.912251', ' Pressure:', 1008.1270000000001)
('Time: ', '2017-04-29 09:42:57.543271', ' Temperature: ', 81.433000000000021)
('Time: ', '2017-04-29 09:42:57.543271', ' Humidity :', 37.136000000000003)
('Time: ', '2017-04-29 09:42:57.543271', ' Pressure:', 1008.0210000000003)
('Time: ', '2017-04-29 09:43:58.183565', ' Temperature: ', 81.59699999999998)
('Time: ', '2017-04-29 09:43:58.183565', ' Humidity :', 37.269000000000005)
('Time: ', '2017-04-29 09:43:58.183565', ' Pressure:', 1007.917)
('Time: ', '2017-04-29 09:44:58.823798', ' Temperature: ', 81.501999999999995)
('Time: ', '2017-04-29 09:44:58.823798', ' Humidity :', 37.476999999999997)
('Time: ', '2017-04-29 09:44:58.823798', ' Pressure:', 1007.8370000000001)
('Time: ', '2017-04-29 09:45:59.464204', ' Temperature: ', 81.602000000000004)
('Time: ', '2017-04-29 09:45:59.464204', ' Humidity :', 37.263999999999996)
('Time: ', '2017-04-29 09:45:59.464204', ' Pressure:', 1007.8099999999998)
('Time: ', '2017-04-29 09:47:00.076483', ' Temperature: ', 81.573999999999998)
('Time: ', '2017-04-29 09:47:00.076483', ' Humidity :', 37.335000000000001)
('Time: ', '2017-04-29 09:47:00.076483', ' Pressure:', 1008.0759999999998)
('Time: ', '2017-04-29 09:48:00.688612', ' Temperature: ', 81.645999999999987)
('Time: ', '2017-04-29 09:48:00.688612', ' Humidity :', 36.827999999999989)
('Time: ', '2017-04-29 09:48:00.688612', ' Pressure:', 1007.9889999999999)
('Time: ', '2017-04-29 09:49:01.330929', ' Temperature: ', 81.544000000000011)
('Time: ', '2017-04-29 09:49:01.330929', ' Humidity :', 37.243999999999993)
('Time: ', '2017-04-29 09:49:01.330929', ' Pressure:', 1007.943)
('Time: ', '2017-04-29 09:50:01.954690', ' Temperature: ', 81.596000000000004)
('Time: ', '2017-04-29 09:50:01.954690', ' Humidity :', 37.372999999999998)
('Time: ', '2017-04-29 09:50:01.954690', ' Pressure:', 1007.8969999999999)
('Time: ', '2017-04-29 09:51:02.543173', ' Temperature: ', 81.646000000000001)
('Time: ', '2017-04-29 09:51:02.543173', ' Humidity :', 37.43399999999999)
('Time: ', '2017-04-29 09:51:02.543173', ' Pressure:', 1007.9829999999998)
('Time: ', '2017-04-29 09:52:03.183565', ' Temperature: ', 81.660000000000011)
('Time: ', '2017-04-29 09:52:03.183565', ' Humidity :', 37.504000000000005)
('Time: ', '2017-04-29 09:52:03.183565', ' Pressure:', 1008.0890000000002)
('Time: ', '2017-04-29 09:53:03.823808', ' Temperature: ', 81.731999999999999)
('Time: ', '2017-04-29 09:53:03.823808', ' Humidity :', 37.289999999999999)
('Time: ', '2017-04-29 09:53:03.823808', ' Pressure:', 1008.2479999999999)
('Time: ', '2017-04-29 09:54:04.464183', ' Temperature: ', 81.701000000000008)
('Time: ', '2017-04-29 09:54:04.464183', ' Humidity :', 37.296000000000006)
('Time: ', '2017-04-29 09:54:04.464183', ' Pressure:', 1008.3089999999999)
('Time: ', '2017-04-29 09:55:05.076389', ' Temperature: ', 81.75)
('Time: ', '2017-04-29 09:55:05.076389', ' Humidity :', 37.308)
('Time: ', '2017-04-29 09:55:05.076389', ' Pressure:', 1008.4460000000001)
('Time: ', '2017-04-29 09:56:05.688557', ' Temperature: ', 81.703000000000003)
('Time: ', '2017-04-29 09:56:05.688557', ' Humidity :', 37.530999999999999)
('Time: ', '2017-04-29 09:56:05.688557', ' Pressure:', 1008.585)
('Time: ', '2017-04-29 09:57:06.329181', ' Temperature: ', 81.753999999999991)
('Time: ', '2017-04-29 09:57:06.329181', ' Humidity :', 37.481000000000002)
('Time: ', '2017-04-29 09:57:06.329181', ' Pressure:', 1008.6940000000002)
('Time: ', '2017-04-29 09:58:06.965464', ' Temperature: ', 81.775000000000006)
('Time: ', '2017-04-29 09:58:06.965464', ' Humidity :', 37.224000000000004)
('Time: ', '2017-04-29 09:58:06.965464', ' Pressure:', 1008.617)
('Time: ', '2017-04-29 09:59:07.543198', ' Temperature: ', 81.793000000000006)
('Time: ', '2017-04-29 09:59:07.543198', ' Humidity :', 37.542999999999992)
('Time: ', '2017-04-29 09:59:07.543198', ' Pressure:', 1008.39)
('Time: ', '2017-04-29 10:00:08.183473', ' Temperature: ', 81.792000000000002)
('Time: ', '2017-04-29 10:00:08.183473', ' Humidity :', 37.861000000000004)
('Time: ', '2017-04-29 10:00:08.183473', ' Pressure:', 1008.3490000000002)
('Time: ', '2017-04-29 10:01:08.823777', ' Temperature: ', 81.681000000000012)
('Time: ', '2017-04-29 10:01:08.823777', ' Humidity :', 37.725000000000009)
('Time: ', '2017-04-29 10:01:08.823777', ' Pressure:', 1008.4340000000002)
('Time: ', '2017-04-29 10:02:09.464171', ' Temperature: ', 81.786999999999992)
